NB_SCATS_SITE,QT_INTERVAL_COUNT,from8to9,from3to6_30,QT_VOLUME_24HOUR,combined_peak
100,2018,1968.2,7057.644444444444,27044.655555555557,9025.844444444445
101,2018,1747.1666666666667,5302.366666666667,21822.577777777777,7049.533333333334
102,2018,2419.588888888889,7123.122222222222,30008.455555555556,9542.711111111112
103,2018,1052.2222222222222,2893.5777777777776,13339.633333333333,3945.7999999999997
104,2018,1951.0333333333333,5788.822222222222,25561.733333333334,7739.855555555556
105,2018,4214.211111111111,11511.1,50698.91111111111,15725.31111111111
106,2018,1719.7444444444445,4739.822222222222,19292.733333333334,6459.566666666667
107,2018,4265.366666666667,12344.644444444444,52577.6,16610.01111111111
108,2018,1605.111111111111,4609.855555555556,19541.744444444445,6214.966666666667
109,2018,2478.8,6723.266666666666,27209.155555555557,9202.066666666666
111,2018,2859.2555555555555,7971.0,34162.666666666664,10830.255555555555
112,2018,3530.9333333333334,9352.622222222222,43536.2,12883.555555555555
113,2018,2630.711111111111,7380.2555555555555,31454.155555555557,10010.966666666667
114,2018,3014.2,8607.877777777778,36705.02222222222,11622.077777777777
115,2018,3186.633333333333,9256.644444444444,39164.53333333333,12443.277777777777
116,2018,1991.6555555555556,4837.577777777778,23072.277777777777,6829.233333333334
117,2018,6455.666666666667,18176.244444444445,84764.06666666667,24631.911111111112
118,2018,1700.9888888888888,4716.633333333333,19034.722222222223,6417.622222222222
119,2018,2481.633333333333,6959.677777777778,33565.63333333333,9441.31111111111
120,2018,5493.011111111111,14188.888888888889,63193.73333333333,19681.9
121,2018,6231.366666666667,17012.48888888889,75547.5,23243.855555555558
122,2018,2227.277777777778,7234.833333333333,28843.4,9462.111111111111
124,2018,3484.411111111111,9427.733333333334,41604.07777777778,12912.144444444444
125,2018,4212.422222222222,11959.155555555555,52249.1,16171.577777777777
126,2018,6353.4,17772.277777777777,78413.57777777778,24125.677777777775
127,2018,3188.811111111111,10216.777777777777,43742.066666666666,13405.588888888888
129,2018,3195.4333333333334,9849.866666666667,44045.91111111111,13045.3
130,2018,2012.088888888889,5848.733333333334,26754.11111111111,7860.822222222223
131,2018,3157.7444444444445,8386.855555555556,38972.5,11544.6
133,2018,5505.555555555556,15394.488888888889,65962.41111111111,20900.044444444444
134,2018,4668.7555555555555,13514.5,57762.58888888889,18183.255555555555
136,2018,4586.044444444445,13465.488888888889,57090.46666666667,18051.533333333333
137,2018,5170.433333333333,14524.822222222223,61866.21111111111,19695.255555555555
138,2018,4473.8,13320.1,56108.15555555555,17793.9
139,2018,3445.3555555555554,9309.633333333333,42947.166666666664,12754.988888888889
140,2018,3050.8777777777777,9455.233333333334,40686.444444444445,12506.111111111111
141,2018,3837.9444444444443,11531.1,48856.055555555555,15369.044444444444
142,2018,3205.1,8882.08888888889,39059.86666666667,12087.18888888889
143,2018,1801.9222222222222,5246.133333333333,23533.11111111111,7048.055555555556
144,2018,1807.0333333333333,5328.788888888889,23595.11111111111,7135.822222222223
145,2018,3538.711111111111,9816.888888888889,44641.555555555555,13355.6
146,2018,2930.6444444444446,7796.133333333333,36005.96666666667,10726.777777777777
147,2018,1202.0666666666666,4066.9333333333334,15612.81111111111,5269.0
148,2018,2215.5444444444443,6416.266666666666,28128.077777777777,8631.81111111111
149,2018,4175.422222222222,10250.777777777777,45080.36666666667,14426.2
152,2018,1638.6555555555556,4344.866666666667,23668.977777777778,5983.522222222222
153,2018,3856.9777777777776,10709.41111111111,48603.52222222222,14566.388888888889
155,2018,1204.8111111111111,3899.4333333333334,15365.233333333334,5104.2444444444445
157,2018,3662.222222222222,11156.711111111112,47602.444444444445,14818.933333333334
158,2018,3332.7555555555555,9500.022222222222,42678.51111111111,12832.777777777777
159,2018,3749.7555555555555,10955.522222222222,46144.64444444444,14705.277777777777
160,2018,683.2222222222222,2169.2444444444445,9024.566666666668,2852.4666666666667
161,2018,4232.9111111111115,11054.844444444445,48909.333333333336,15287.755555555555
162,2018,5126.955555555555,13858.4,60360.03333333333,18985.355555555554
163,2018,3840.3888888888887,10085.4,44979.0,13925.788888888888
164,2018,6036.177777777778,16959.277777777777,78543.02222222222,22995.455555555556
165,2018,3609.266666666667,10316.6,45961.07777777778,13925.866666666667
166,2018,5320.5,14278.533333333333,66050.3111111111,19599.033333333333
167,2018,2714.733333333333,7804.666666666667,36392.688888888886,10519.4
168,2018,4952.044444444445,12974.722222222223,54731.177777777775,17926.766666666666
169,2018,5398.377777777778,14055.166666666666,61143.35555555556,19453.544444444444
170,2018,4851.4,14064.822222222223,59037.444444444445,18916.222222222223
171,2018,2803.3888888888887,8203.422222222222,34242.7,11006.81111111111
172,2018,2933.9444444444443,9074.122222222222,38476.34444444445,12008.066666666666
173,2018,2558.0222222222224,7586.833333333333,32571.17777777778,10144.855555555556
174,2018,4281.622222222222,12173.144444444444,52344.72222222222,16454.766666666666
175,2018,3402.3888888888887,9768.333333333334,41185.53333333333,13170.722222222223
176,2018,4036.8333333333335,11888.288888888888,50658.37777777778,15925.122222222222
177,2018,5504.7444444444445,15256.533333333333,66903.0,20761.277777777777
178,2018,2950.4555555555557,9197.122222222222,39210.64444444444,12147.577777777778
179,2018,4165.566666666667,11680.866666666667,49294.72222222222,15846.433333333334
180,2018,2668.1,8181.977777777778,34541.044444444444,10850.077777777778
181,2018,2356.011111111111,6648.222222222223,29647.48888888889,9004.233333333334
182,2018,2980.266666666667,8655.511111111111,36445.833333333336,11635.777777777777
185,2018,6196.022222222222,17088.922222222223,91051.08888888889,23284.944444444445
186,2018,2143.9333333333334,6747.355555555556,32678.444444444445,8891.288888888888
187,2018,2839.1,7554.266666666666,34162.26666666667,10393.366666666667
