NB_SCATS_SITE,QT_INTERVAL_COUNT,from8to9,from3to6_30,QT_VOLUME_24HOUR,combined_peak
2,2016,0.0,0.0,0.0,0.0
100,2016,2029.6666666666667,7446.9111111111115,27491.844444444443,9476.577777777778
101,2016,1830.2666666666667,5212.466666666666,21987.48888888889,7042.733333333333
102,2016,2518.5555555555557,7515.344444444445,31413.577777777777,10033.900000000001
103,2016,1410.111111111111,3666.277777777778,16811.833333333332,5076.388888888889
104,2016,2220.1666666666665,6726.366666666667,28405.522222222222,8946.533333333333
105,2016,4541.677777777778,11905.488888888889,52035.57777777778,16447.166666666668
106,2016,1763.4444444444443,4750.311111111111,19100.5,6513.7555555555555
107,2016,4592.055555555556,12729.9,53634.12222222222,17321.955555555556
108,2016,1732.2777777777778,4818.2555555555555,19792.32222222222,6550.533333333333
109,2016,2523.177777777778,6755.733333333334,26957.3,9278.911111111112
111,2016,3197.3,8484.81111111111,36570.35555555556,11682.11111111111
112,2016,3882.6,9731.066666666668,45578.955555555556,13613.666666666668
113,2016,2768.3555555555554,7424.7555555555555,31579.78888888889,10193.111111111111
114,2016,2977.5333333333333,8074.0888888888885,34800.84444444445,11051.622222222222
115,2016,3281.6,9162.0,38685.188888888886,12443.6
116,2016,2176.9666666666667,4941.733333333334,24133.088888888888,7118.700000000001
117,2016,6940.822222222222,18978.977777777778,87206.14444444445,25919.8
118,2016,1730.1888888888889,4756.011111111111,18895.67777777778,6486.2
119,2016,2848.3444444444444,7558.666666666667,35976.822222222225,10407.011111111111
120,2016,5688.4,14207.666666666666,62295.11111111111,19896.066666666666
121,2016,6888.7555555555555,18279.4,79946.14444444445,25168.155555555557
122,2016,2299.4777777777776,7340.011111111111,28227.31111111111,9639.488888888889
124,2016,4383.877777777778,10935.6,48727.86666666667,15319.477777777778
125,2016,4306.322222222222,11866.455555555556,51635.64444444444,16172.777777777777
126,2016,6644.288888888889,18157.466666666667,78667.5,24801.755555555555
127,2016,3436.0777777777776,10651.055555555555,45271.34444444445,14087.133333333331
129,2016,3274.6666666666665,9705.18888888889,43469.53333333333,12979.855555555556
130,2016,2029.911111111111,5326.544444444445,25352.67777777778,7356.455555555556
131,2016,2870.1444444444446,7044.533333333334,32602.922222222223,9914.677777777779
133,2016,4110.333333333333,11747.666666666666,49670.08888888889,15858.0
134,2016,4867.188888888889,13619.155555555555,57752.25555555556,18486.344444444443
136,2016,4943.288888888889,13995.633333333333,58488.92222222222,18938.922222222223
137,2016,5509.777777777777,15217.966666666667,63218.688888888886,20727.744444444445
138,2016,5415.533333333334,15648.166666666666,65084.51111111111,21063.7
139,2016,3764.7555555555555,9926.011111111111,46219.92222222222,13690.766666666666
140,2016,3061.0666666666666,9294.777777777777,39281.35555555556,12355.844444444443
141,2016,3959.4444444444443,11594.111111111111,48420.07777777778,15553.555555555555
142,2016,3427.711111111111,9359.8,40515.0,12787.511111111111
143,2016,1925.6777777777777,5521.3,24688.244444444445,7446.977777777778
144,2016,1876.6444444444444,5512.577777777778,24204.144444444446,7389.222222222222
145,2016,2962.0555555555557,8167.055555555556,36859.28888888889,11129.111111111111
146,2016,3061.3444444444444,8017.644444444444,35979.01111111111,11078.988888888889
147,2016,1212.0666666666666,3945.5777777777776,15127.888888888889,5157.644444444444
148,2016,2319.4666666666667,6399.355555555556,26734.033333333333,8718.822222222223
149,2016,4403.277777777777,10822.68888888889,46258.21111111111,15225.966666666667
152,2016,1578.111111111111,4541.655555555555,21260.67777777778,6119.766666666666
153,2016,4071.3777777777777,11101.0,49823.03333333333,15172.377777777778
155,2016,1248.9,3906.988888888889,15326.155555555555,5155.888888888889
157,2016,3810.7555555555555,11100.5,47844.35555555556,14911.255555555555
158,2016,3635.1,10007.788888888888,43853.8,13642.888888888889
159,2016,3951.988888888889,11515.033333333333,47311.666666666664,15467.022222222222
160,2016,621.1333333333333,1895.8111111111111,7774.4111111111115,2516.9444444444443
161,2016,4427.844444444445,11168.277777777777,49540.833333333336,15596.122222222222
162,2016,5363.788888888889,14046.0,60141.933333333334,19409.78888888889
163,2016,4019.188888888889,10378.166666666666,45721.38888888889,14397.355555555554
164,2016,6517.011111111111,17756.17777777778,81041.25555555556,24273.18888888889
165,2016,3771.3777777777777,10454.166666666666,46511.57777777778,14225.544444444444
166,2016,5776.433333333333,14796.955555555556,65315.0,20573.38888888889
167,2016,2873.1444444444446,8020.444444444444,37487.5,10893.58888888889
168,2016,5476.7555555555555,13459.166666666666,56435.57777777778,18935.922222222223
169,2016,5715.322222222222,14183.81111111111,59015.48888888889,19899.13333333333
170,2016,4936.377777777778,14233.122222222222,59468.07777777778,19169.5
171,2016,2844.6,8180.766666666666,34111.955555555556,11025.366666666667
172,2016,3354.7555555555555,10029.855555555556,41628.03333333333,13384.611111111111
173,2016,2738.4,7844.777777777777,33025.98888888889,10583.177777777777
174,2016,4174.688888888889,11438.344444444445,49449.3,15613.033333333333
175,2016,3287.5222222222224,9363.133333333333,40061.37777777778,12650.655555555555
176,2016,3836.0444444444443,11427.388888888889,47140.01111111111,15263.433333333332
177,2016,5438.833333333333,14644.58888888889,64626.42222222222,20083.422222222223
178,2016,3229.488888888889,9727.177777777777,40636.2,12956.666666666666
179,2016,4526.377777777778,12262.444444444445,53243.76666666667,16788.822222222225
180,2016,2934.588888888889,8758.644444444444,36367.42222222222,11693.233333333334
181,2016,2522.0333333333333,6901.666666666667,30542.18888888889,9423.7
