NB_SCATS_SITE,QT_INTERVAL_COUNT,from8to9,from3to6_30,QT_VOLUME_24HOUR,combined_peak
348,2017,1959.111111111111,4972.355555555556,20693.777777777777,6931.466666666667
349,2017,725.3,1904.2222222222222,7076.388888888889,2629.522222222222
350,2017,0.0,0.0,0.0,0.0
351,2017,2640.8777777777777,7164.822222222222,31578.655555555557,9805.7
352,2017,2229.5555555555557,5536.566666666667,26654.0,7766.122222222222
353,2017,3201.133333333333,8455.566666666668,37063.86666666667,11656.7
354,2017,1774.0111111111112,5252.222222222223,20695.577777777777,7026.233333333334
355,2017,1752.7666666666667,4822.577777777778,21698.777777777777,6575.344444444444
356,2017,3049.7,8180.944444444444,33680.14444444444,11230.644444444444
357,2017,1590.9,4571.933333333333,18920.32222222222,6162.833333333334
358,2017,3620.0333333333333,9762.744444444445,42195.98888888889,13382.777777777777
359,2017,3029.277777777778,7724.577777777778,34325.177777777775,10753.855555555556
360,2017,3703.1111111111113,9736.211111111112,41671.322222222225,13439.322222222223
361,2017,3971.722222222222,9021.9,38046.35555555556,12993.622222222222
362,2017,2044.0555555555557,5711.766666666666,25380.82222222222,7755.822222222222
363,2017,3410.9333333333334,7876.044444444445,33998.91111111111,11286.977777777778
364,2017,2742.722222222222,9022.4,42709.15555555555,11765.122222222222
365,2017,2987.866666666667,7302.522222222222,28853.5,10290.388888888889
366,2017,2445.633333333333,6414.533333333334,26404.68888888889,8860.166666666668
367,2017,3939.5666666666666,10183.477777777778,43623.811111111114,14123.044444444444
369,2017,4684.633333333333,12703.566666666668,53869.73333333333,17388.2
370,2017,2380.5222222222224,6331.711111111111,26470.133333333335,8712.233333333334
371,2017,3174.688888888889,9413.68888888889,38789.75555555556,12588.37777777778
372,2017,1967.1222222222223,6188.177777777778,26073.333333333332,8155.3
373,2017,3164.1444444444446,9221.666666666666,38690.62222222222,12385.81111111111
374,2017,3235.2444444444445,9938.244444444445,41530.822222222225,13173.488888888889
375,2017,4390.555555555556,13908.522222222222,60495.87777777778,18299.077777777777
376,2017,2164.488888888889,6697.155555555555,26174.11111111111,8861.644444444444
377,2017,3854.3777777777777,10475.888888888889,46533.3,14330.266666666666
378,2017,4510.322222222222,11773.0,48184.86666666667,16283.322222222221
379,2017,2305.722222222222,6270.344444444445,25351.2,8576.066666666668
383,2017,3077.9,7603.388888888889,30425.1,10681.288888888888
384,2017,3634.822222222222,10121.622222222222,44186.433333333334,13756.444444444445
385,2017,851.8111111111111,2713.4666666666667,10209.344444444445,3565.277777777778
387,2017,1854.9888888888888,5699.833333333333,23613.455555555556,7554.822222222222
388,2017,0.36666666666666664,1.4444444444444444,8.322222222222223,1.8111111111111111
389,2017,2403.2555555555555,7245.277777777777,30322.144444444446,9648.533333333333
391,2017,4884.1,13487.133333333333,58347.52222222222,18371.233333333334
393,2017,4738.022222222222,12630.277777777777,61541.61111111111,17368.3
394,2017,2942.0555555555557,8363.555555555555,35080.41111111111,11305.61111111111
395,2017,2103.911111111111,5602.988888888889,23120.866666666665,7706.9
396,2017,2095.133333333333,6569.077777777778,26098.133333333335,8664.211111111112
397,2017,1539.8444444444444,4770.733333333334,20956.588888888888,6310.5777777777785
398,2017,3688.633333333333,10826.7,50753.166666666664,14515.333333333334
399,2017,4773.177777777778,13208.255555555555,60381.92222222222,17981.433333333334
400,2017,3922.133333333333,11364.633333333333,52814.044444444444,15286.766666666666
401,2017,2225.8888888888887,6973.888888888889,27757.6,9199.777777777777
403,2017,3199.1666666666665,10505.255555555555,42340.28888888889,13704.422222222222
405,2017,1812.4222222222222,5070.2555555555555,21574.433333333334,6882.677777777778
406,2017,1221.8555555555556,4247.666666666667,16746.933333333334,5469.522222222223
407,2017,2931.9777777777776,8998.8,42592.01111111111,11930.777777777777
408,2017,4368.7555555555555,12706.666666666666,60107.57777777778,17075.422222222223
409,2017,4508.233333333334,11821.5,57324.9,16329.733333333334
411,2017,4580.488888888889,13004.855555555556,60142.03333333333,17585.344444444447
412,2017,2981.222222222222,8417.222222222223,35767.6,11398.444444444445
413,2017,5068.8,14222.5,65428.46666666667,19291.3
414,2017,8121.9,22374.933333333334,114359.02222222222,30496.833333333336
415,2017,8627.68888888889,22030.844444444443,116292.07777777778,30658.533333333333
416,2017,9183.577777777778,23374.033333333333,123258.94444444444,32557.61111111111
417,2017,6628.577777777778,17962.98888888889,81271.62222222223,24591.566666666666
418,2017,4438.644444444444,12769.511111111111,59689.21111111111,17208.155555555553
420,2017,4308.233333333334,11931.333333333334,54652.2,16239.566666666668
421,2017,1627.5222222222221,4624.688888888889,19659.333333333332,6252.211111111111
422,2017,5350.5888888888885,15538.355555555556,70031.11111111111,20888.944444444445
423,2017,4325.811111111111,11583.888888888889,55873.42222222222,15909.7
424,2017,4579.477777777778,13492.066666666668,64336.11111111111,18071.544444444444
426,2017,5403.922222222222,14950.344444444445,69249.06666666667,20354.266666666666
427,2017,4400.7,11737.666666666666,57715.177777777775,16138.366666666665
429,2017,7225.644444444444,19478.28888888889,89802.25555555556,26703.933333333334
430,2017,5669.322222222222,15276.866666666667,67739.88888888889,20946.18888888889
431,2017,5309.733333333334,13773.222222222223,65966.92222222222,19082.955555555556
432,2017,6797.577777777778,17432.055555555555,82273.24444444444,24229.63333333333
433,2017,4718.1,13687.011111111111,64891.24444444444,18405.11111111111
434,2017,2314.1,6221.1,30172.8,8535.2
435,2017,2989.8,8512.511111111111,39541.37777777778,11502.31111111111
436,2017,2128.6555555555556,6481.777777777777,30092.777777777777,8610.433333333332
437,2017,1931.0222222222221,5630.022222222222,27605.855555555554,7561.044444444444
438,2017,3480.0333333333333,9962.055555555555,44034.933333333334,13442.088888888888
439,2017,2433.133333333333,7101.2555555555555,31384.588888888888,9534.388888888889
440,2017,2464.3333333333335,7178.444444444444,31303.12222222222,9642.777777777777
441,2017,5945.566666666667,15195.566666666668,67179.88888888889,21141.133333333335
442,2017,6098.0,16026.877777777778,68590.02222222222,22124.87777777778
443,2017,0.26666666666666666,1.5,7.977777777777778,1.7666666666666666
444,2017,2403.3888888888887,6774.633333333333,31681.8,9178.022222222222
445,2017,3356.0555555555557,9411.733333333334,41985.677777777775,12767.788888888888
446,2017,1556.5777777777778,4019.0222222222224,16513.433333333334,5575.6
448,2017,3783.233333333333,12190.2,47421.3,15973.433333333334
449,2017,3917.0,9953.866666666667,41333.12222222222,13870.866666666667
450,2017,3383.633333333333,10313.211111111112,42572.35555555556,13696.844444444445
451,2017,4890.333333333333,11363.08888888889,49868.13333333333,16253.422222222223
452,2017,0.0,0.0,0.011111111111111112,0.0
453,2017,1327.7444444444445,3809.2555555555555,18334.82222222222,5137.0
454,2017,3628.777777777778,10819.422222222222,44402.666666666664,14448.199999999999
455,2017,4597.144444444444,12152.177777777777,49622.02222222222,16749.32222222222
456,2017,6493.855555555556,18128.555555555555,78075.47777777778,24622.411111111112
457,2017,2419.511111111111,6914.288888888889,30870.61111111111,9333.8
459,2017,3402.988888888889,9384.633333333333,41103.77777777778,12787.622222222222
460,2017,2026.3,5241.966666666666,23293.977777777778,7268.266666666666
461,2017,836.2222222222222,2746.1222222222223,12231.522222222222,3582.3444444444444
462,2017,0.0,0.0,0.13333333333333333,0.0
463,2017,3082.0222222222224,8039.833333333333,32511.1,11121.855555555556
464,2017,4011.3333333333335,10520.733333333334,44578.97777777778,14532.066666666668
465,2017,1363.0333333333333,3721.311111111111,15868.5,5084.344444444445
466,2017,1586.1888888888889,4157.155555555555,17823.566666666666,5743.344444444444
467,2017,3196.5333333333333,9193.31111111111,39295.38888888889,12389.844444444443
469,2017,1837.1666666666667,5084.866666666667,20806.911111111112,6922.033333333334
472,2017,2903.2555555555555,8009.1,35088.36666666667,10912.355555555556
473,2017,1375.111111111111,3882.6666666666665,16572.9,5257.777777777777
474,2017,2056.766666666667,5469.833333333333,22152.48888888889,7526.6
475,2017,0.0,0.0,0.0,0.0
476,2017,1588.911111111111,4784.466666666666,21060.566666666666,6373.377777777778
477,2017,0.0,0.0,0.0,0.0
479,2017,2184.188888888889,6133.233333333334,26853.722222222223,8317.422222222223
480,2017,2868.277777777778,6831.377777777778,35023.322222222225,9699.655555555555
481,2017,3070.4333333333334,7980.477777777778,35086.26666666667,11050.911111111112
482,2017,2364.6111111111113,6060.477777777778,27137.977777777778,8425.08888888889
483,2017,3843.6666666666665,10235.266666666666,42255.12222222222,14078.933333333332
484,2017,0.0,0.0,0.06666666666666667,0.0
487,2017,1789.5777777777778,4811.644444444444,18934.222222222223,6601.222222222222
488,2017,3775.4444444444443,9753.1,39615.811111111114,13528.544444444444
489,2017,4535.855555555556,12324.9,53184.955555555556,16860.755555555555
490,2017,1168.7444444444445,3438.3444444444444,14185.777777777777,4607.088888888889
491,2017,4130.044444444445,10171.9,44777.688888888886,14301.944444444445
492,2017,4789.011111111111,13451.244444444445,56585.77777777778,18240.255555555555
493,2017,4235.544444444445,11518.277777777777,49787.03333333333,15753.822222222221
495,2017,2670.1666666666665,6949.322222222222,28501.21111111111,9619.488888888889
496,2017,1598.7222222222222,4117.011111111111,16881.8,5715.733333333334
498,2017,1823.7777777777778,4925.9,19648.644444444446,6749.677777777777
499,2017,1723.5444444444445,4878.7,19573.744444444445,6602.2444444444445
500,2017,3873.488888888889,10848.711111111112,46664.12222222222,14722.2
501,2017,1932.088888888889,5722.811111111111,24651.588888888888,7654.9
502,2017,4224.766666666666,12263.733333333334,56794.566666666666,16488.5
503,2017,4134.877777777778,10101.91111111111,46572.98888888889,14236.788888888888
504,2017,3603.3777777777777,10886.055555555555,51136.63333333333,14489.433333333332
505,2017,3279.322222222222,8952.677777777777,37469.9,12232.0
506,2017,3211.322222222222,9407.0,41112.02222222222,12618.322222222221
507,2017,2699.0777777777776,7611.866666666667,32373.8,10310.944444444445
508,2017,4130.222222222223,11464.511111111111,53267.37777777778,15594.733333333334
509,2017,1909.6333333333334,4857.722222222223,21767.533333333333,6767.355555555556
510,2017,889.3111111111111,2554.8333333333335,10420.044444444444,3444.1444444444446
511,2017,4746.655555555555,15828.166666666666,59456.87777777778,20574.82222222222
512,2017,3454.9,9219.866666666667,43927.86666666667,12674.766666666666
513,2017,2320.988888888889,6444.311111111111,26190.422222222223,8765.3
514,2017,3040.5666666666666,8935.011111111111,36586.65555555555,11975.577777777777
515,2017,2236.8777777777777,5898.888888888889,24769.922222222223,8135.766666666666
516,2017,1602.5,4425.2444444444445,18664.144444444446,6027.7444444444445
517,2017,1471.0444444444445,4490.4,16673.655555555557,5961.444444444444
519,2017,2318.5444444444443,7459.2,27489.566666666666,9777.744444444445
520,2017,1650.8666666666666,4770.633333333333,18662.944444444445,6421.5
521,2017,2642.9333333333334,7660.0,32953.25555555556,10302.933333333334
522,2017,2221.8777777777777,6028.233333333334,24713.98888888889,8250.111111111111
523,2017,445.93333333333334,929.8444444444444,3843.6,1375.7777777777778
525,2017,2475.0777777777776,7465.1,30712.833333333332,9940.177777777779
527,2017,2342.2,6020.555555555556,26973.066666666666,8362.755555555555
528,2017,3232.788888888889,8892.577777777778,40223.944444444445,12125.366666666667
529,2017,4395.488888888889,13120.5,57144.65555555555,17515.98888888889
530,2017,5380.777777777777,15522.988888888889,67335.76666666666,20903.766666666666
531,2017,1081.2888888888888,2883.8888888888887,12038.144444444444,3965.1777777777775
532,2017,3139.733333333333,9613.255555555555,40448.62222222222,12752.988888888889
533,2017,4256.0888888888885,12998.955555555556,54802.166666666664,17255.044444444444
534,2017,1.3777777777777778,4.211111111111111,20.6,5.588888888888889
535,2017,2991.2555555555555,7855.866666666667,31279.81111111111,10847.122222222222
537,2017,3222.6444444444446,8979.91111111111,40490.47777777778,12202.555555555555
538,2017,7921.0,21422.277777777777,101829.42222222222,29343.277777777777
541,2017,2886.8333333333335,6810.133333333333,29779.7,9696.966666666667
